id,name,description,external_url,background_color,body,background,clothes_org,eyes,face,mouth_org,hat_org,special_org,clothes,hat,mouth,special
2433,AstarCat#2433,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Yellow,Rain Coat Green,Wink,Transparent,UWU,Sushi Egg,Golden Mouse,Rain Coat Green,None,UWU,Golden Mouse
2434,AstarCat#2434,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Shirt Mint,Dozing,Pink,Huh,Flower,None,Shirt Mint,Flower,Huh,None
2435,AstarCat#2435,AstarCats info,https://astar-cats.xyz/,FFFFFF,Alien,Green,Sailor Suit Blue,Wink,Alien,Bitter Smile,Cap Red,None,Sailor Suit Blue,Cap Red,Bitter Smile,None
2436,AstarCat#2436,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Float Pink,Happy,Yellow,Happy,Mummy,None,Float Pink,Mummy,None,Float Pink
2437,AstarCat#2437,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Heart T-shirt Blue,Embarrassed,Blue,Smoking,Apple,None,Heart T-shirt Blue,Apple,Smoking,Smoking
2438,AstarCat#2438,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Hoodie Red,Squint,Yellow,Uhh,Knitted Hat Red,None,Hoodie Red,Knitted Hat Red,Uhh,None
2439,AstarCat#2439,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dark,Checked Shirt Pink,Sparkle,Blue,Bitter Smile,Apricot Flower,None,Checked Shirt Pink,Apricot Flower,Bitter Smile,None
2440,AstarCat#2440,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Shirt Mint,Sleepy,Blue,Yammy,Bandage,None,Shirt Mint,Bandage,Yammy,None
2441,AstarCat#2441,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Blue,Track Suit Red,Dozing,Transparent,Huh,Unicorn,Mouse,Track Suit Red,Unicorn,Huh,Mouse
2442,AstarCat#2442,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Uniform Orange,3D Glasses,Blue,Bitter Smile,Fire,None,Uniform Orange,Fire,Bitter Smile,None
2443,AstarCat#2443,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Heart T-shirt Blue,Happy,Pink,UWU,Apple,None,Heart T-shirt Blue,Apple,UWU,None
2444,AstarCat#2444,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Scarf Blue,Happy,Yellow,Yammy,Beret Green,None,Scarf Blue,Beret Green,Yammy,None
2445,AstarCat#2445,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Striped Shirt Blue,Happy,Blue,Smirk,Sauna Hat Green,None,Striped Shirt Blue,Sauna Hat Green,Smirk,None
2446,AstarCat#2446,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Heart T-shirt Green,Embarrassed,Blue,Mustache,Cap Blue,Duck,Heart T-shirt Green,Cap Blue,Mustache,Duck
2447,AstarCat#2447,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Kindergarten Uniform Yellow,Sparkle,Blue,Surprised,Chef,None,Kindergarten Uniform Yellow,Chef,Surprised,None
2448,AstarCat#2448,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Rainbow,Scarf Yellow,Wink,Gold,Smoking,Bandage,None,Scarf Yellow,Bandage,Smoking,Smoking
2449,AstarCat#2449,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Flower T-shirt Orange,Dozing,Yellow,Mustache,Knitted Hat Blue,None,Flower T-shirt Orange,Knitted Hat Blue,Mustache,None
2450,AstarCat#2450,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Flower T-shirt Pink,Heart Glasses,Yellow,Smoking,Panda,None,Flower T-shirt Pink,Panda,Smoking,Smoking
2451,AstarCat#2451,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Sailor Suit Purple,Cry,Blue,Alien,Nightcap Orange,Shuriken,Sailor Suit Purple,Nightcap Orange,Alien,Shuriken
2452,AstarCat#2452,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Flower T-shirt Pink,Pixel Sunglasses,Yellow,Teeth,HeadPhones,Duck,Flower T-shirt Pink,HeadPhones,Teeth,Duck
2453,AstarCat#2453,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Sweater Green,XX,Pink,Mustache,Sauna Hat Green,Shuriken,Sweater Green,Sauna Hat Green,Mustache,Shuriken
2454,AstarCat#2454,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Yellow,Flower T-shirt Pink,Sleepy,Meatbun,Yammy,Silk Hat White,Mouse,Flower T-shirt Pink,Silk Hat White,Yammy,Mouse
2455,AstarCat#2455,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Track Suit Red,Neutral,Yellow,Smile,Knitted Hat Blue,None,Track Suit Red,Knitted Hat Blue,Smile,None
2456,AstarCat#2456,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Rain,Hoodie Red,Staring,Yellow,Squiggle,HeadBand Red,None,Hoodie Red,HeadBand Red,Squiggle,None
2457,AstarCat#2457,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Heart,Frilled Ribbon Pink,Sparkle,Blue,Yammy,Silk Hat White,None,Frilled Ribbon Pink,Silk Hat White,Yammy,None
2458,AstarCat#2458,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Flower T-shirt Pink,Hearts,Pink,Smoking,Sushi Egg,None,Flower T-shirt Pink,Sushi Egg,Smoking,Smoking
2459,AstarCat#2459,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Green,Overall Beige,Nouns Glasses,Meatbun,Yammy,Knitted Hat Blue,Ghost,Overall Beige,Knitted Hat Blue,Yammy,Ghost
2460,AstarCat#2460,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Float Pink,Neutral,Yellow,Smile,Cap Blue,Shuriken,Float Pink,Cap Blue,Smile,Float Pink
2461,AstarCat#2461,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Blue,Heart T-shirt Green,XX,Zombie,Frown,Beret Blue,None,Heart T-shirt Green,Beret Blue,Frown,None
2462,AstarCat#2462,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Rain Coat Green,Smirk,Pink,Tongue,Fire,Shuriken,Rain Coat Green,None,Tongue,Shuriken
2463,AstarCat#2463,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dot,Sweater Green,Smirk,Pink,Yay,Sauna Hat Yellow,Shuriken,Sweater Green,Sauna Hat Yellow,Yay,Shuriken
2464,AstarCat#2464,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rainbow,Kindergarten Uniform Yellow,Smirk,Blue,Neutral,Sushi Tuna,Mouse,Kindergarten Uniform Yellow,Sushi Tuna,Neutral,Mouse
2465,AstarCat#2465,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Shirt Pink,Tired,Yellow,Uhh,Party Pink,None,Shirt Pink,Party Pink,Uhh,None
2466,AstarCat#2466,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Snow,Dot T-shirt Purple,Dozing,Zombie,Bitter Smile,Apricot Flower,Angel Blue,Dot T-shirt Purple,Apricot Flower,Bitter Smile,Angel Blue
2467,AstarCat#2467,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Flower,King,3D Glasses,Blue,Frown,Chef,Duck,King,Chef,Frown,Duck
2468,AstarCat#2468,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Uniform Orange,Neutral,Pink,Teeth,Party Blue,Duck,Uniform Orange,Party Blue,Teeth,Duck
2469,AstarCat#2469,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Hoodie Green,Neutral,Pink,Huh,Knitted Hat Purple,None,Hoodie Green,Knitted Hat Purple,Huh,None
2470,AstarCat#2470,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Suit Blue,Embarrassed,Blue,Yay,Antenna,Mouse,Suit Blue,Antenna,Yay,Mouse
2471,AstarCat#2471,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Pink,Cloud T-shirt Green,Neutral,Pink,Smirk,Party Yellow,None,Cloud T-shirt Green,Party Yellow,Smirk,None
2472,AstarCat#2472,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Dot T-shirt Orange,Smirk,Pink,Fangs,Ribbon Yellow,Rabbit,Dot T-shirt Orange,Ribbon Yellow,Fangs,Rabbit
2473,AstarCat#2473,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Sweater Orange,Neutral,Blue,Smile,Silk Hat Pink,None,Sweater Orange,Silk Hat Pink,Smile,None
2474,AstarCat#2474,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Shirt White,Sunglasses,Yellow,Teeth,Knitted Hat Blue,None,Shirt White,Knitted Hat Blue,Teeth,None
2475,AstarCat#2475,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Sparkle,Shirt White,Happy,Meatbun,Tongue,Halo,None,Shirt White,Halo,Tongue,None
2476,AstarCat#2476,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Suit Yellow,Squint,Blue,Surprised,Cap Blue,None,Suit Yellow,Cap Blue,Surprised,None
2477,AstarCat#2477,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Blue,Cloud T-shirt Green,Round Glasses,Zombie,Huh,Horn,None,Cloud T-shirt Green,Horn,Huh,None
2478,AstarCat#2478,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dot,Shirt Pink,Zombie,Blue,UWU,Sauna Hat Green,None,Shirt Pink,Sauna Hat Green,UWU,None
2479,AstarCat#2479,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dark,Heart T-shirt Red,Neutral,Blue,Tongue,Golden Apple,None,Heart T-shirt Red,Golden Apple,Tongue,None
2480,AstarCat#2480,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rain,Hoodie Blue,3D Glasses,Blue,Teeth,Apple,Duck,Hoodie Blue,Apple,Teeth,Duck
2481,AstarCat#2481,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Clouds,Flower T-shirt Pink,Sleepy,Pink,Frown,Sushi Egg,Angel Yellow,Flower T-shirt Pink,Sushi Egg,Frown,Angel Yellow
2482,AstarCat#2482,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Sparkle,Track Suit Red,Sparkle,Blue,Smoking,Silk Hat Navy,None,Track Suit Red,Silk Hat Navy,Smoking,Smoking
2483,AstarCat#2483,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Hoodie Green,Squint,Pink,Smile,Sauna Hat Gray,None,Hoodie Green,Sauna Hat Gray,Smile,None
2484,AstarCat#2484,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dot,Dot T-shirt Purple,3D Glasses,Pink,Frown,HeadBand Green,Froggy,Dot T-shirt Purple,HeadBand Green,Frown,Froggy
2485,AstarCat#2485,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Dot T-shirt Pink,Embarrassed,Blue,Neutral,Ribbon Yellow,None,Dot T-shirt Pink,Ribbon Yellow,Neutral,None
2486,AstarCat#2486,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dot,Shirt Beige,Smirk,Yellow,Neutral,Knitted Hat Purple,None,Shirt Beige,Knitted Hat Purple,Neutral,None
2487,AstarCat#2487,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Clouds,Suit Yellow,Smirk,Transparent,Mustache,Sauna Hat Gray,None,Suit Yellow,Sauna Hat Gray,Mustache,None
2488,AstarCat#2488,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Blue,Hoodie Yellow,Happy,Gold,Smoking,Sushi Egg,None,Hoodie Yellow,Sushi Egg,Smoking,Smoking
2489,AstarCat#2489,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,King,Neutral,Pink,UWU,Sprout,None,King,Sprout,UWU,None
2490,AstarCat#2490,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Sparkle,Cloud T-shirt Green,XX,Yellow,Frown,Arrow,None,Cloud T-shirt Green,Arrow,Frown,None
2491,AstarCat#2491,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Kindergarten Uniform Blue,Sunglasses,Yellow,Happy,Arrow,None,Kindergarten Uniform Blue,Arrow,Happy,None
2492,AstarCat#2492,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Flower,Overall Blue,Tired,Meatbun,Neutral,HeadBand Red,None,Overall Blue,HeadBand Red,Neutral,None
2493,AstarCat#2493,AstarCats info,https://astar-cats.xyz/,FFFFFF,Alien,Sparkle,Uniform Red,Angry,Alien,Yay,Beret Red,None,Uniform Red,Beret Red,Yay,None
2494,AstarCat#2494,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Space Suit,Sunglasses,Pink,Chewing Gum,HeadPhones,Froggy,Space Suit,HeadPhones,Chewing Gum,Froggy
2495,AstarCat#2495,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Flower T-shirt Blue,Embarrassed,Pink,Smirk,Apple,None,Flower T-shirt Blue,Apple,Smirk,None
2496,AstarCat#2496,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Overall Navy,Embarrassed,Yellow,Huh,Silk Hat Pink,None,Overall Navy,Silk Hat Pink,Huh,None
2497,AstarCat#2497,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Cloud T-shirt Purple,Smirk,Pink,Smoking,HeadPhones,Rocket,Cloud T-shirt Purple,HeadPhones,Smoking,Smoking
2498,AstarCat#2498,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Rainbow,Cloud T-shirt Green,XX,Yellow,Smirk,Sprout,None,Cloud T-shirt Green,Sprout,Smirk,None
2499,AstarCat#2499,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Ninja,Sunglasses,Pink,Surprised,Cake,Rabbit,Ninja,Cake,Surprised,Rabbit
2500,AstarCat#2500,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Dot,Float Blue,Round Glasses,Gold,Smirk,Wizard,Mouse,Float Blue,Wizard,Smirk,Float Blue
2501,AstarCat#2501,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,None,Angry,Yellow,Beam Chum,Sauna Hat Green,None,None,Sauna Hat Green,Beam Chum,None
2502,AstarCat#2502,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Uniform Orange,Star Glasses,Pink,Neutral,Pancake,Rocket,Uniform Orange,Pancake,Neutral,Rocket
2503,AstarCat#2503,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Hoodie Blue,Hero Mask,Pink,Fangs,Silk Hat Navy,Duck,Hoodie Blue,Silk Hat Navy,Fangs,Duck
2504,AstarCat#2504,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Green,Scarf Pink,Dozing,Gold,Smirk,Beret Blue,Mouse,Scarf Pink,Beret Blue,Smirk,Mouse
2505,AstarCat#2505,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Cloud T-shirt Blue,Heart Glasses,Yellow,UWU,Earrings,None,Cloud T-shirt Blue,Earrings,UWU,None
2506,AstarCat#2506,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Purple,Sweater Orange,Tired,Zombie,Beam Chum,HeadBand Blue,Rabbit,Sweater Orange,HeadBand Blue,Beam Chum,Rabbit
2507,AstarCat#2507,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Uniform Red,Round Glasses,Yellow,Happy,Apricot Flower,None,Uniform Red,Apricot Flower,Happy,None
2508,AstarCat#2508,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Flower,Dot T-shirt Blue,XX,Pink,Bitter Smile,Cake,None,Dot T-shirt Blue,Cake,Bitter Smile,None
2509,AstarCat#2509,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Purple,Cloud T-shirt Purple,Neutral,Zombie,Bitter Smile,Sprout,Shuriken,Cloud T-shirt Purple,Sprout,Bitter Smile,Shuriken
2510,AstarCat#2510,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Cloud T-shirt Green,Staring,Pink,Teeth,Pirate,None,Cloud T-shirt Green,Pirate,Teeth,None
2511,AstarCat#2511,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Uniform Green,Wink,Pink,UWU,Beret Blue,Ghost,Uniform Green,Beret Blue,UWU,Ghost
2512,AstarCat#2512,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot White,Snow,Cloud T-shirt Purple,Cry,Robot White,Huh,Apricot Flower,Froggy,None,Apricot Flower,Huh,Froggy
2513,AstarCat#2513,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Orange,Scarf Yellow,Sunglasses,Meatbun,Smile,Apricot Flower,None,Scarf Yellow,Apricot Flower,Smile,None
2514,AstarCat#2514,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Heart T-shirt Red,Cry,Blue,Bitter Smile,Panda,Shuriken,Heart T-shirt Red,Panda,Bitter Smile,Shuriken
2515,AstarCat#2515,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Snow,Kimono Yellow,Sparkle,Blue,Surprised,Sauna Hat Green,None,Kimono Yellow,Sauna Hat Green,Surprised,None
2516,AstarCat#2516,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sparkle,Suit Yellow,Happy,Pink,Surprised,Beret Green,None,Suit Yellow,Beret Green,Surprised,None
2517,AstarCat#2517,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Heart T-shirt Red,Squint,Blue,Happy,Apricot Flower,None,Heart T-shirt Red,Apricot Flower,Happy,None
2518,AstarCat#2518,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Snow,Heart T-shirt Yellow,Dozing,Blue,Frown,Apple,Angel Blue,Heart T-shirt Yellow,Apple,Frown,Angel Blue
2519,AstarCat#2519,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Flower T-shirt Orange,Happy,Pink,Frown,Arrow,None,Flower T-shirt Orange,Arrow,Frown,None
2520,AstarCat#2520,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Flower T-shirt Pink,Staring,Pink,Teeth,HeadBand Red,None,Flower T-shirt Pink,HeadBand Red,Teeth,None
2521,AstarCat#2521,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Flower T-shirt Green,Neutral,Yellow,Huh,Cake,None,Flower T-shirt Green,Cake,Huh,None
2522,AstarCat#2522,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Frilled Ribbon Black,Squint,Pink,Happy,Earrings,Rabbit,Frilled Ribbon Black,Earrings,Happy,Rabbit
2523,AstarCat#2523,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Overall Beige,Sunglasses,Yellow,Tongue,Apple,Froggy,Overall Beige,Apple,Tongue,Froggy
2524,AstarCat#2524,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Dot T-shirt Pink,Neutral,Blue,Tongue,Cake,Ghost,Dot T-shirt Pink,Cake,Tongue,Ghost
2525,AstarCat#2525,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Cloud T-shirt Orange,Squint,Pink,Frown,Sauna Hat Green,Rabbit,Cloud T-shirt Orange,Sauna Hat Green,Frown,Rabbit
2526,AstarCat#2526,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Pink,Track Suit Gray,Angry,Gold,Tongue,Nightcap Orange,None,Track Suit Gray,Nightcap Orange,Tongue,None
2527,AstarCat#2527,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Hoodie Blue,Sunglasses,Blue,Smile,Nightcap Purple,Duck,Hoodie Blue,Nightcap Purple,Smile,Duck
2528,AstarCat#2528,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Sparkle,Shirt Pink,Tired,Blue,Chewing Gum,Knitted Hat Blue,None,Shirt Pink,Knitted Hat Blue,Chewing Gum,None
2529,AstarCat#2529,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Dot T-shirt Green,Tired,Pink,Surprised,HeadBand Blue,Rabbit,Dot T-shirt Green,HeadBand Blue,Surprised,Rabbit
2530,AstarCat#2530,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Hoodie Blue,Wink,Yellow,Happy,Wizard,Ghost,Hoodie Blue,Wizard,Happy,Ghost
2531,AstarCat#2531,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Yellow,Cloud T-shirt Blue,Tired,Gold,Surprised,Sprout,Coin,Cloud T-shirt Blue,Sprout,Surprised,Coin
2532,AstarCat#2532,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Flower T-shirt Green,Angry,Pink,Happy,Cap Yellow,None,Flower T-shirt Green,Cap Yellow,Happy,None
2533,AstarCat#2533,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Striped Shirt Mint,Happy,Pink,Squiggle,Sprout,None,Striped Shirt Mint,Sprout,Squiggle,None
2534,AstarCat#2534,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Overall Navy,Tired,Pink,Surprised,Knitted Hat Red,None,Overall Navy,Knitted Hat Red,Surprised,None
2535,AstarCat#2535,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Track Suit Blue,Tired,Pink,Happy,None,None,Track Suit Blue,None,Happy,None
2536,AstarCat#2536,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Heart T-shirt Red,Cry,Pink,UWU,Ribbon Pink,Fish,Heart T-shirt Red,Ribbon Pink,UWU,Fish
2537,AstarCat#2537,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Rain,Overall Blue,XX,Gold,Happy,Pirate,Mouse,Overall Blue,Pirate,Happy,Mouse
2538,AstarCat#2538,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Striped Shirt Gray,Wink,Yellow,Frown,Knitted Hat Red,Angel Blue,Striped Shirt Gray,Knitted Hat Red,Frown,Angel Blue
2539,AstarCat#2539,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Dot T-shirt Orange,Neutral,Pink,Smoking,Pirate,Froggy,Dot T-shirt Orange,Pirate,Smoking,Smoking
2540,AstarCat#2540,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Hoodie Yellow,Happy,Yellow,Yay,Chef,Ghost,Hoodie Yellow,Chef,Yay,Ghost
2541,AstarCat#2541,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,King,Cry,Blue,Happy,HeadPhones,None,King,HeadPhones,Happy,None
2542,AstarCat#2542,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Blue,Sweater Orange,Zombie,Gold,Mustache,Party Pink,Rabbit,Sweater Orange,Party Pink,Mustache,Rabbit
2543,AstarCat#2543,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rainbow,Dot T-shirt Purple,Happy,Blue,Neutral,Beret Green,None,Dot T-shirt Purple,Beret Green,Neutral,None
2544,AstarCat#2544,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Flower,Sweater Green,Tired,Zombie,Mask,Apricot Flower,Fish,Sweater Green,Apricot Flower,Mask,Fish
2545,AstarCat#2545,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Snow,None,Wink,Zombie,Smirk,Silk Hat Pink,None,None,Silk Hat Pink,Smirk,None
2546,AstarCat#2546,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Cloud T-shirt Orange,Hearts,Pink,Smile,Halo,None,Cloud T-shirt Orange,Halo,Smile,None
2547,AstarCat#2547,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Hoodie Red,Sparkle,Yellow,Uhh,Strawberry,None,Hoodie Red,Strawberry,Uhh,None
2548,AstarCat#2548,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Dot,Hero Suit,Dozing,Zombie,Smirk,Ghost,None,Hero Suit,Ghost,Smirk,None
2549,AstarCat#2549,AstarCats info,https://astar-cats.xyz/,FFFFFF,Alien,Dot,Track Suit Red,Hearts,Alien,Teeth,Party Pink,Froggy,Track Suit Red,Party Pink,Teeth,Froggy
2550,AstarCat#2550,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Sweater Green,3D Glasses,Blue,Smirk,Antenna,Froggy,Sweater Green,Antenna,Smirk,Froggy
2551,AstarCat#2551,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Purple,Track Suit Gray,XX,Meatbun,Mask,Sauna Hat Green,Duck,Track Suit Gray,Sauna Hat Green,Mask,Duck
2552,AstarCat#2552,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Shirt Pink,Smirk,Yellow,Frown,Sushi Tuna,None,Shirt Pink,Sushi Tuna,Frown,None
2553,AstarCat#2553,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Striped Shirt Yellow,Neutral,Yellow,Uhh,None,None,Striped Shirt Yellow,None,Uhh,None
2554,AstarCat#2554,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Hoodie Green,Sunglasses,Yellow,Teeth,Ribbon Yellow,None,Hoodie Green,Ribbon Yellow,Teeth,None
2555,AstarCat#2555,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Mountain,Flower T-shirt Green,Embarrassed,Yellow,Alien,Arrow,None,Flower T-shirt Green,Arrow,Alien,None
2556,AstarCat#2556,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Blue,Hoodie Green,Smirk,Gold,Yammy,Knitted Hat Purple,Fish,Hoodie Green,Knitted Hat Purple,Yammy,Fish
2557,AstarCat#2557,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sunset,Shirt White,Cry,Pink,Uhh,Chef,Rainbow Fish,Shirt White,Chef,Uhh,Rainbow Fish
2558,AstarCat#2558,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Uniform Orange,Angry,Yellow,Yay,Apple,Mouse,Uniform Orange,Apple,Yay,Mouse
2559,AstarCat#2559,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Heart T-shirt Red,Sunglasses,Yellow,Smile,Cap Blue,None,Heart T-shirt Red,Cap Blue,Smile,None
2560,AstarCat#2560,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Flower T-shirt Pink,Laser Beam,Pink,Teeth,Dog,None,Flower T-shirt Pink,Dog,Teeth,Laser Beam
2561,AstarCat#2561,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Shirt Pink,Squint,Yellow,Happy,Flower,None,Shirt Pink,Flower,Happy,None
2562,AstarCat#2562,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Checked Shirt Pink,3D Glasses,Blue,Smoking,Chef,Fish,Checked Shirt Pink,Chef,Smoking,Smoking
